	Genes	Counts	log2_value
16133	AT3G55890	26	4.700439718141092
16134	AT3G55900	24	4.584962500721156
16135	AT3G55910	10	3.321928094887362
16136	AT3G55920	162	7.339850002884624
16137	AT3G55930	1	0.0
16138	AT3G55935	1	0.0
16139	AT3G55940	16	4.0
16140	AT3G55950	290	8.179909090014934
16141	AT3G55960	525	9.036173612553485
16142	AT3G55970	124	6.954196310386875
16143	AT3G55980	1920	10.906890595608518
16144	AT3G55990	9	3.169925001442312
16145	AT3G56000	95	6.569855608330948
16146	AT3G56010	239	7.900866807980749
16147	AT3G56020	298	8.219168520462162
16148	AT3G56030	78	6.285402218862249
16149	AT3G56040	473	8.885696373339394
16150	AT3G56050	2489	11.281350514981035
16151	AT3G56060	1449	10.50084187955693
16152	AT3G56070	214	7.7414669864011465
16153	AT3G56080	147	7.199672344836364
16154	AT3G56090	148	7.20945336562895
16155	AT3G56100	7	2.807354922057604
16156	AT3G56110	269	8.071462362556623
16157	AT3G56120	147	7.199672344836364
16158	AT3G56130	294	8.199672344836364
16159	AT3G56140	581	9.18239435340453
16160	AT3G56150	2576	11.330916878114618
16161	AT3G56160	84	6.392317422778761
16162	AT3G56170	307	8.262094845370179
16163	AT3G56180	1	0.0
16164	AT3G56190	1584	10.62935662007961
16165	AT3G56200	695	9.44086916761087
16166	AT3G56210	152	7.247927513443585
16167	AT3G56220	1	0.0
16168	AT3G56230	1	0.0
16169	AT3G56240	378	8.562242424221072
16170	AT3G56250	33	5.044394119358453
16171	AT3G56260	72	6.169925001442312
16172	AT3G56270	128	7.0
16173	AT3G56290	34	5.087462841250339
16174	AT3G56300	3	1.584962500721156
16175	AT3G56310	1637	10.676838606474153
16176	AT3G56320	121	6.918863237274595
16177	AT3G56330	22	4.459431618637297
16178	AT3G56340	786	9.618385502258606
16179	AT3G56350	1	0.0
16180	AT3G56360	931	9.862637357558794
16181	AT3G56370	348	8.442943495848729
16182	AT3G56380	1	0.0
16183	AT3G56390	1	0.0
16184	AT3G56400	1078	10.074141462752506
16185	AT3G56410	1708	10.73809225962049
16186	AT3G56420	1	0.0
16187	AT3G56430	137	7.098032082960526
16188	AT3G56440	54	5.754887502163468
16189	AT3G56450	151	7.2384047393250786
16190	AT3G56460	969	9.92035285541508
16191	AT3G56470	63	5.977279923499917
16192	AT3G56480	72	6.169925001442312
16193	AT3G56490	515	9.00842862207058
16194	AT3G56500	8	3.0
16195	AT3G56510	191	7.577428828035749
16196	AT3G56520	1	0.0
16197	AT3G56530	1	0.0
16198	AT3G56540	4	2.0
16199	AT3G56550	18	4.169925001442312
16200	AT3G56560	1	0.0
16201	AT3G56570	28	4.807354922057604
16202	AT3G56580	151	7.2384047393250786
16203	AT3G56590	544	9.087462841250339
16204	AT3G56600	4	2.0
16205	AT3G56610	1	0.0
16206	AT3G56620	11	3.4594316186372973
16207	AT3G56630	232	7.857980995127572
16208	AT3G56640	113	6.820178962415188
16209	AT3G56650	106	6.727920454563199
16210	AT3G56660	15	3.9068905956085187
16211	AT3G56670	1	0.0
16212	AT3G56680	431	8.751544059089099
16213	AT3G56690	265	8.049848549450562
16214	AT3G56700	5	2.321928094887362
16215	AT3G56710	387	8.59618975614441
16216	AT3G56720	509	8.991521846075695
16217	AT3G56730	6	2.584962500721156
16218	AT3G56740	207	7.693486957499325
16219	AT3G56750	258	8.011227255423254
16220	AT3G56760	129	7.011227255423254
16221	AT3G56770	2	1.0
16222	AT3G56780	1	0.0
16223	AT3G56790	15	3.9068905956085187
16224	AT3G56800	2310	11.17367713630342
16225	AT3G56810	12	3.584962500721156
16226	AT3G56820	84	6.392317422778761
16227	AT3G56830	40	5.321928094887363
16228	AT3G56840	213	7.734709620225838
16229	AT3G56850	167	7.383704292474052
16230	AT3G56860	877	9.776433032444732
16231	AT3G56870	18	4.169925001442312
16232	AT3G56880	913	9.834471049984222
16233	AT3G56890	1	0.0
16234	AT3G56891	5	2.321928094887362
16235	AT3G56900	66	6.044394119358453
16236	AT3G56910	575	9.167418145831737
16237	AT3G56920	1	0.0
16238	AT3G56930	122	6.930737337562887
16239	AT3G56940	1779	10.79685079526716
16240	AT3G56950	460	8.845490050944376
16241	AT3G56960	146	7.189824558880018
16242	AT3G56970	1	0.0
16243	AT3G56980	1	0.0
16244	AT3G56990	227	7.826548487290915
16245	AT3G57000	209	7.7073591320808825
16246	AT3G57010	2	1.0
16247	AT3G57020	183	7.515699838284043
16248	AT3G57030	177	7.467605550082998
16249	AT3G57040	9	3.169925001442312
16250	AT3G57050	746	9.543031820255237
16251	AT3G57060	43	5.426264754702098
16252	AT3G57062	197	7.622051819456376
